-1.066907304346068486e+02,-1.621585965350321068e+00
-9.604205797230997632e+01,-8.381498074067559756e+00
-1.051724936050774915e+02,-1.115419871567734811e+00
-1.752236675037367775e+02,4.860698474721003493e+01
-1.028168339927299684e+02,-1.122294690953897334e+00
-9.071854606428405532e+01,2.821141000948101052e+00
-1.007852369299890114e+02,-5.034991991000259404e-01
-9.729132053710195294e+01,-3.890484806384861827e+01
-9.860248695278757225e+01,1.278084057838896337e-02
-9.726273491894957601e+01,7.011301742098380529e+00
-9.685762594457547436e+01,7.312337227316321187e-01
-8.894926772703431084e+01,-1.789842589933047989e+01
-9.458199764028286438e+01,1.771679555402241757e+00
-8.982656886946138286e+01,6.066998479556858115e+00
-9.343864075945909065e+01,9.661063885635357007e-01
-1.287423386194419095e+02,3.302245330612511509e+01
-9.112708993380368838e+01,2.499921971240493868e+00
-9.430051425477739713e+01,-4.062994055571953478e-01
-8.895228745640437751e+01,2.660725034329754823e+00
-8.645087000711258440e+01,7.783681252696775132e+00
-8.699173621634719211e+01,2.688593860137978186e+00
-9.214058509836610256e+01,3.245099055353033002e+00
-8.509328949675573028e+01,2.971587759557076325e+00
-7.144541782361545756e+01,-1.415729259572658805e+01
-8.304225401370231907e+01,3.251319058613246771e+00
-7.970483897263825668e+01,7.916238580585740259e+00
-8.147771263118684715e+01,4.092955215551308257e+00
-2.732252533441973696e+01,-3.351450160873194051e+01
-7.941508594765755902e+01,3.759711200077913595e+00
-7.953503746848808476e+01,1.332566997274700427e+01
-7.699332366182640897e+01,4.252653202356386331e+00
-6.014401064020790244e+01,-1.049501554230661071e+01
-7.443829391898903225e+01,5.152633520122005706e+00
-6.636171331996352762e+01,1.562606662658396317e+00
-7.148457144381399075e+01,5.812292312516727399e+00
-5.530820610903913348e+01,4.294694586004561998e+00
-7.136279855956721008e+01,5.366115661188203489e+00
-7.074787529355324978e+01,1.615016179787786665e+00
-6.885866214387579021e+01,5.786951284076339519e+00
-5.216239112860529303e+01,3.078110345517975688e+01
-6.735292025370114288e+01,7.196343033877345974e+00
-6.730868064663701489e+01,1.315408337348523737e+01
-6.478091682635438531e+01,7.561164160828545810e+00
-8.942400478600691827e+01,4.476753337129759203e+00
-6.227428536970452910e+01,7.090981576159209432e+00
-7.320460674124436196e+01,-3.084240498120505158e+00
-6.225322032633803104e+01,6.742918039041585487e+00
-7.049679866130630046e+01,4.060246611246390103e+01
-5.922111463975658552e+01,8.361763676800714862e+00
-5.860495319589983865e+01,8.447019199898134545e+00
-5.708409941987235925e+01,8.512909827846003807e+00
-4.424031545058605985e+01,-2.118755812175353981e+01
-5.449493641133263822e+01,9.460008966623881577e+00
-5.507281537481745914e+01,1.362966383327699837e+01
-5.335067221312858976e+01,9.131388488062329500e+00
-4.801527181811287903e+01,4.749363860336030640e+00
-5.122436901633581385e+01,9.463775980606701665e+00
-5.306622096982323455e+01,1.516542809308068129e+01
-4.997166170283417586e+01,1.037624718218466668e+01
-5.402914227123115865e+01,2.895924424999104474e+01
-4.674246319318032050e+01,9.208732766173538309e+00
-4.278444364237415698e+01,1.258350833896631471e+01
-4.498906858168672329e+01,1.076566309186105386e+01
-2.224132884013162936e+01,6.677526023686795043e-01
-4.208264118667515419e+01,1.168219142774715635e+01
-3.024194562908284567e+01,7.279563016938704223e+00
-4.187796282011642290e+01,1.215739479874290652e+01
-1.825604642600519512e+01,1.290168247489631170e+01
-3.976939662287232125e+01,1.197605240764194079e+01
-3.460107956343816227e+01,1.138703020890439888e+01
-3.705799259273619839e+01,1.251227051566912252e+01
-5.981482371847577895e+01,-7.920183151317807813e-01
-3.571327771026026454e+01,1.388397997415551366e+01
-3.661455081325890148e+01,1.582685599999656390e+01
-3.351094297232065600e+01,1.379726411980053946e+01
-7.976560492970018856e+01,3.707568551040138516e+01
-3.101768396243935655e+01,1.485530252680035623e+01
-3.718593740064210351e+01,1.442009264087775655e+01
-2.881638409305806903e+01,1.481644959618811797e+01
-3.878285251546477497e+01,1.660484236636932565e+01
-2.807123336453868490e+01,1.418491556798864650e+01
-2.351611227194617015e+01,2.087295879466767445e+01
-2.514086813453280556e+01,1.602817776159914587e+01
2.088635527445187989e+01,1.365336145974234583e+01
-2.420675150058689340e+01,1.451121681209700398e+01
-2.627822354645077141e+01,2.173712609358292625e+01
-2.084486385610811610e+01,1.475287609188859506e+01
-2.583352863618913986e+01,5.714071505135944307e+01
-1.918740234365132480e+01,1.582501519136216572e+01
-6.699567436150362099e+00,1.669375245239091399e+01
-1.723957854939304113e+01,1.677508357941414019e+01
-1.556229947746074238e+01,5.856871905005110790e+00
-1.439577183572401786e+01,1.755785090139224280e+01
-9.375261430223929437e+00,1.663412030334554359e+01
-1.242654981180025864e+01,1.737514871042066034e+01
-1.005966856645610363e-01,4.395901513245728154e+01
-1.059557781986715952e+01,1.869487734160313508e+01
-7.517937911779061011e+00,8.737670077724693840e+00
-9.580085052491138953e+00,1.887505340934086107e+01
-1.644772083328202328e+01,2.825674820089382422e+01
-7.425727828265413777e+00,1.910044071184015024e+01
-8.116577368580347951e+00,2.681959531235235872e+01
-5.266117010449089086e+00,1.955906669835884770e+01
1.319710067293215694e+01,7.790064119391537645e-01
-2.450501833626410608e+00,1.894918275476199909e+01
-6.523569538973384319e+00,2.356941210661981145e+01
-1.312671000732994031e+00,1.950307846637274523e+01
-8.769468084865005508e+00,-5.504314341749150685e+00
1.522497204836948725e+00,2.050425734924242249e+01
1.618692168202344295e+00,1.980384363054552921e+01
3.225077756383589289e+00,2.148266755025953856e+01
2.620972996457217619e+01,7.834343075977280080e+00
5.388709602624431660e+00,2.094061441394845602e+01
4.905509989079515520e+00,3.146559256333668486e+01
6.790531051160938247e+00,2.116040754243629607e+01
-4.177868482475342660e+01,-1.415939320905498633e+01
9.225561469367299594e+00,2.145253954940737984e+01
1.283477590980782423e+01,1.586820921198734879e+01
1.061634508683413181e+01,2.253728535347800133e+01
4.925275570180848916e+01,3.750805643631250774e+01
1.359891542086062621e+01,2.345229708568620453e+01
1.972049034234752440e+01,1.774857978934985780e+01
1.494732764374622924e+01,2.331509783534245628e+01
5.421404017149995980e+00,3.472462395169118565e+01
1.621042185730276586e+01,2.298568601057179706e+01
2.090883860071845746e+01,1.129602418888141102e+01
1.844614374885772534e+01,2.379114084104492832e+01
-2.384455910279783808e+01,2.545658540009334914e+01
2.060022625465412105e+01,2.405420270224958301e+01
2.057559430629707364e+01,2.544111258657261487e+01
2.271810563270884842e+01,2.464484320366129566e+01
8.670501583440717752e+00,3.897987450697332434e+01
2.584690455664404141e+01,2.509843488962514613e+01
2.693428090441164358e+01,1.879795615861338831e+01
2.734668311283019193e+01,2.502096633572188367e+01
7.374396489960719947e+00,3.981470604787985224e+01
2.909051937217893524e+01,2.635358772547453299e+01
3.793582310672969982e+01,2.303175140788629349e+01
3.106418849507797120e+01,2.708020759178766212e+01
5.664675088084096188e+01,4.458275078273335623e+01
3.365310303256772784e+01,2.629769851541781378e+01
3.750120875178046731e+01,3.455089364150205000e+01
3.581045614281087097e+01,2.659690759130888793e+01
2.958230770539867649e+01,3.695923692997128285e+01
3.685550132849509453e+01,2.720409188009597301e+01
4.176200730500073632e+01,2.565624509423142285e+01
3.810604355440014501e+01,2.798092365791978509e+01
2.917543384044135024e+01,9.345959965876502906e+00
4.021713092467204831e+01,2.870691123348585450e+01
2.975088052482491818e+01,1.905366517402737259e+01
4.286207696871942829e+01,2.921447779282534896e+01
7.739750059490765466e+01,-6.520571906987910893e-01
4.491118390200822574e+01,2.824477181245621438e+01
5.156163885076199449e+01,2.107890536713901142e+01
4.692840212749638340e+01,2.991649188947487303e+01
4.232844227248732949e+01,6.708908876755637607e+01
4.856499588840457449e+01,2.998459523477343680e+01
5.469305202203052829e+01,2.923158548257410061e+01
5.169315713212316155e+01,3.047406479234409815e+01
1.024503537828729094e+01,1.313443689529680682e+02
5.332432182204533433e+01,3.065367164691179624e+01
4.630652949733438106e+01,3.124972300343089060e+01
5.477002858457965573e+01,3.132217683301515976e+01
6.547759242590257145e+01,7.845174186926917059e+01
5.707112568626315863e+01,3.165675273999427120e+01
6.004851268331293568e+01,3.078330608317333628e+01
5.890829990133998706e+01,3.235050010133424081e+01
7.989069195113505373e+01,1.594923909662860950e+01
6.044328194851350133e+01,3.216629498752657668e+01
6.838791989920916592e+01,3.224858837552612556e+01
6.387321754461398626e+01,3.221246485646328495e+01
6.761183371047803803e+01,-3.136574845462660477e+01
6.470216605954485090e+01,3.284543934067907145e+01
6.881015775970648463e+01,4.260864011269124774e+01
6.701747179468186744e+01,3.412695879080440875e+01
8.487286744988254839e+01,5.875198059540764461e+01
6.876692257158703114e+01,3.449249567182431520e+01
6.409869646708594360e+01,3.672337236160174001e+01
7.052396894964687135e+01,3.394092722380062810e+01
3.473420807958629553e+01,2.123312832952642992e+01
7.317555844825548661e+01,3.456561476846068359e+01
6.658729282310484621e+01,4.288906921180252141e+01
7.516861046915423117e+01,3.550403271653787840e+01
9.602328645068453739e+01,1.824587194233605913e+01
7.602747652069398043e+01,3.494228781588414279e+01
8.473835717100276099e+01,2.980549659464826817e+01
7.940802184216202875e+01,3.549379651343558351e+01
9.002428574377657355e+01,-1.050995624194244726e+01
8.158353758299998049e+01,3.618016564995475903e+01
8.687204189431248835e+01,3.744423907160702925e+01
8.339903189764946490e+01,3.654903398036820050e+01
1.029555918596035013e+02,-1.694103447713104060e+00
8.445964465377724650e+01,3.736273700224077032e+01
8.578451959084776490e+01,3.594185205828883056e+01
8.691019385267432540e+01,3.765086255467258525e+01
7.286973426681831256e+01,5.061284371700402573e+01
8.854210407546565875e+01,3.759637397849001417e+01
9.541723419445565924e+01,4.389188835315239601e+01
9.045142281987232025e+01,3.861931737361419437e+01
6.550085078810997175e+01,5.709209240883649983e+01
9.205059397034035840e+01,3.804144465378044515e+01
9.120065247197426572e+01,3.788432724812722086e+01
9.571180721467449359e+01,3.945199958700176524e+01
1.361744316685957301e+02,6.996850139990698381e+01
9.685856822418257650e+01,3.926683655784064797e+01
1.038793439221069548e+02,3.982204287062561576e+01
9.892150316375334285e+01,3.913239863849240407e+01
9.728526690033373825e+01,-3.117040837069308523e+01
1.007719412224256530e+02,3.971005487416910285e+01
1.058091589114664544e+02,3.776730203971386857e+01
1.028354742253294631e+02,4.127355273233524713e+01
7.724877249820028169e+01,4.887480182649467508e+01
1.040523665262617641e+02,4.104486455872232398e+01
1.082564615996826518e+02,4.592929034488301454e+01
1.065506584033406767e+02,4.155982847097229893e+01
1.161129320918065844e+02,4.110959333051025055e+01
1.090750081393639022e+02,4.203176716086583298e+01
1.121883423368501838e+02,3.652194011001380147e+01
1.104020692448377616e+02,4.345299014265933835e+01
1.609547033039162329e+02,6.911806160622148809e+00
1.132251088710189180e+02,4.291371854137655362e+01
1.181323547933826745e+02,4.357217490046042485e+01
1.145365640303956809e+02,4.290878979681845351e+01
1.034763089863341463e+02,4.662651445901373393e+01
1.168658143479397182e+02,4.333416218685649568e+01
1.236020386112233496e+02,5.036807009975098737e+01
1.184094484136140863e+02,4.357003494778270891e+01
9.983460117873320883e+01,7.520491640498278230e+01
1.209703160487257492e+02,4.492449470207912299e+01
1.193733052993880364e+02,4.454299996802112105e+01
1.223256517766013758e+02,4.525126776824308905e+01
1.147533917667799130e+02,6.928510491200913890e+00
1.247037693574233685e+02,4.384754603111493054e+01
1.258250055501566464e+02,4.581868258327808263e+01
1.271440390835025767e+02,4.614905409178852125e+01
1.203251080741388819e+02,6.619012588363439420e+01
1.291561193445064930e+02,4.570333917976299176e+01
1.185775888794204604e+02,5.121125642040122017e+01
1.307480130254288326e+02,4.620897794582541707e+01
9.960325020217025838e+01,5.361638611218054962e+01
1.330540154086561699e+02,4.661470880948538564e+01
1.332586377888735285e+02,5.257070059913911564e+01
1.354831104312891625e+02,4.736295842626041264e+01
2.206875082823443108e+02,3.189425407537847690e+01
1.368102412422330474e+02,4.689259815457067049e+01
1.403979240796302577e+02,4.381881933816903540e+01
1.376508191291669903e+02,4.719333093708564775e+01
1.418424234284750582e+02,7.374957704116275181e+01
1.402215292210674704e+02,4.789377893585783141e+01
1.412335650700199210e+02,4.439304380816415119e+01
1.432655818967281220e+02,4.860200042098768591e+01
1.521922808193376966e+02,3.030701939349316021e+01
1.457682681640105500e+02,4.899981249562082297e+01
1.531145229136482158e+02,4.678551284983547731e+01
1.472950197320804193e+02,4.906030810850138835e+01
1.237518140982053865e+02,3.163906654615180258e+01
1.489770666569651212e+02,4.969063327051614465e+01
1.584656385531028491e+02,4.368212673699679272e+01
1.504548308337726041e+02,5.105009407332276794e+01
1.675239833021567790e+02,2.424022887265479653e+00
1.532486345493229862e+02,5.071866634966980314e+01
1.422055577429935340e+02,4.876740666064411300e+01
1.549912725240819213e+02,5.136570125856253100e+01
1.803396394969660435e+02,5.364154266330843512e+01
1.575167254016321294e+02,5.132686336269432559e+01
1.532837674639312695e+02,4.646199986268627669e+01
1.592713226472831707e+02,5.082091545720049197e+01
1.772840930635551899e+02,2.378238678150692564e+01
1.608203879521446424e+02,5.245269095137646076e+01
1.686986749544074087e+02,4.172625469599309156e+01
1.625969108940232672e+02,5.262453084618655197e+01
1.487997984680146146e+02,7.477138908420070607e+01
1.639568047172717229e+02,5.318090082028552246e+01
1.683425609707654758e+02,5.346994218427897039e+01
1.675511183662926840e+02,5.278521287322678290e+01
1.962697273287367352e+02,3.567552972579069603e+01
1.693627752590393527e+02,5.363789789025739907e+01
1.744788872103191011e+02,5.829258461367105326e+01
1.702679732132097001e+02,5.412275440309473851e+01
1.696429758771895706e+02,4.833418073085076827e+01
1.726221686174490060e+02,5.552571894728675517e+01
1.751500317211653623e+02,6.335258796883199039e+01
1.747154256732440274e+02,5.446910161934457761e+01
1.793723183624545072e+02,4.083746659500485521e+01
1.781950729811667600e+02,5.552271142459456144e+01
1.843392952425583076e+02,5.436670325332076459e+01
1.788369693471199184e+02,5.578454429119793900e+01
1.890707901701884168e+02,7.766446454991796600e+01
1.809389229924441622e+02,5.585957421299134751e+01
1.761266788293239358e+02,5.597826350511846982e+01
1.832864813629783782e+02,5.682897353815486952e+01
1.835456524991245715e+02,4.149646061949187725e+01
1.850733826316934483e+02,5.728590243943249760e+01
1.857975028891563340e+02,5.781802668835720738e+01
1.869247478371747775e+02,5.785774963403128623e+01
1.768258931828639504e+02,6.233115833464717070e+01
1.891972140150060682e+02,5.816276127912678362e+01
1.982273662123646147e+02,6.171499595062316956e+01
1.912996066177296370e+02,5.746488145548934767e+01
2.074633005797478518e+02,1.168897991151080475e+02
1.925849945072161518e+02,5.809024007529714595e+01
1.928194038677568756e+02,6.441686469354395683e+01
1.952623752461484230e+02,5.876143789676533657e+01
1.950822503659566109e+02,8.564449403523465776e+01
1.973363098740607313e+02,6.061443848476149299e+01
2.035312767417116788e+02,6.154461968801446403e+01
1.993073631379137112e+02,5.962550790454222494e+01
